,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member
36220,0,0,4,1,0,1,0,0,1,61,63000.0,0,1,0,1625
27926,5,5,7,1,0,1,1,0,0,79,61000.0,1,0,0,1716
10562,5,20,10,0,0,1,0,1,0,68,68000.0,1,0,0,1185
15612,10,10,7,1,1,0,1,0,0,37,56000.0,0,1,0,1568
19145,10,10,5,1,1,1,1,0,0,79,41000.0,1,0,0,1682
7017,10,10,5,1,1,1,1,0,0,84,63000.0,0,1,0,201
39275,10,10,5,1,1,1,1,0,0,50,94000.0,0,1,0,1660
6403,5,20,10,0,0,1,0,1,0,87,58000.0,1,0,0,1776
5064,10,10,7,1,1,0,1,0,0,54,65000.0,1,0,0,1731
4560,0,0,4,1,0,1,0,0,1,59,32000.0,0,1,0,1491
13939,2,10,10,1,1,1,0,1,0,50,70000.0,0,1,0,1609
3889,0,0,4,1,0,1,0,0,1,43,33000.0,0,1,0,1655
34648,5,5,7,1,0,1,1,0,0,53,74000.0,1,0,0,1578
18259,2,10,10,1,1,1,0,1,0,68,105000.0,0,1,0,835
40288,10,10,7,1,1,0,1,0,0,63,52000.0,0,1,0,236
38331,5,20,10,0,0,1,0,1,0,29,61000.0,1,0,0,440
44340,10,10,5,1,1,1,1,0,0,39,56000.0,0,1,0,613
32323,10,10,5,1,1,1,1,0,0,65,66000.0,1,0,0,1628
8422,0,0,3,1,1,0,0,0,1,63,117000.0,0,1,0,1789
29600,5,20,10,0,0,1,0,1,0,36,40000.0,0,1,0,177
27804,3,7,7,1,1,1,0,1,0,35,65000.0,1,0,0,1735
11776,10,10,7,1,1,0,1,0,0,94,110000.0,0,1,0,1549
16302,10,10,5,1,1,1,1,0,0,88,67000.0,0,1,0,1719
7024,5,5,5,1,1,1,1,0,0,88,118000.0,1,0,0,1696
33160,10,10,7,1,1,0,1,0,0,78,51000.0,0,1,0,1513
11655,5,5,5,1,1,1,1,0,0,58,77000.0,1,0,0,1796
12195,0,0,4,1,0,1,0,0,1,70,51000.0,1,0,0,1139
27473,10,10,7,1,1,0,1,0,0,55,40000.0,0,1,0,1014
18365,0,0,4,1,0,1,0,0,1,49,99000.0,0,1,0,1763
42089,0,0,4,1,0,1,0,0,1,72,49000.0,1,0,0,1810
20165,0,0,3,1,1,0,0,0,1,64,75000.0,0,1,0,1076
2812,10,10,5,1,1,1,1,0,0,58,59000.0,1,0,0,1485
41282,5,5,5,1,1,1,1,0,0,60,50000.0,0,1,0,1071
33189,10,10,7,1,1,0,1,0,0,39,44000.0,0,1,0,1009
33991,10,10,5,1,1,1,1,0,0,43,72000.0,0,1,0,1638
2846,3,7,7,1,1,1,0,1,0,32,70000.0,0,1,0,1584
22700,0,0,3,1,1,0,0,0,1,46,42000.0,0,1,0,243
29182,10,10,7,1,1,0,1,0,0,66,60000.0,0,1,0,1819
6450,5,5,5,1,1,1,1,0,0,95,55000.0,1,0,0,1608
4567,10,10,5,1,1,1,1,0,0,75,76000.0,0,1,0,1533
33836,2,10,10,1,1,1,0,1,0,37,37000.0,1,0,0,894
29834,10,10,5,1,1,1,1,0,0,39,51000.0,0,1,0,302
39520,2,10,7,1,0,1,0,1,0,21,63000.0,0,1,0,1681
41685,3,7,7,1,1,1,0,1,0,32,40000.0,1,0,0,1814
4332,10,10,7,1,1,0,1,0,0,41,79000.0,1,0,0,1473
27505,2,10,10,1,1,1,0,1,0,36,40000.0,0,1,0,1555
10806,2,10,10,1,1,1,0,1,0,64,115000.0,1,0,0,798
33323,5,5,5,1,1,1,1,0,0,46,66000.0,1,0,0,1430
30555,5,5,5,1,1,1,1,0,0,51,79000.0,0,1,0,411
31725,5,5,5,1,1,1,1,0,0,75,69000.0,1,0,0,8
460,5,5,7,1,0,1,1,0,0,52,57000.0,0,1,0,1525
13307,5,20,10,0,0,1,0,1,0,53,38000.0,0,1,0,1285
29290,0,0,3,1,1,0,0,0,1,52,52000.0,0,1,0,1628
35162,0,0,3,1,1,0,0,0,1,55,41000.0,0,1,0,1546
17402,10,10,7,1,1,0,1,0,0,35,52000.0,1,0,0,1502
29907,0,0,4,1,0,1,0,0,1,60,47000.0,1,0,0,1764
36985,2,10,10,1,1,1,0,1,0,41,64000.0,0,1,0,845
7632,10,10,5,1,1,1,1,0,0,52,74000.0,0,1,0,1673
17644,10,10,5,1,1,1,1,0,0,78,110000.0,1,0,0,1057
37743,0,0,4,1,0,1,0,0,1,78,43000.0,0,1,0,1367
12620,10,10,5,1,1,1,1,0,0,54,39000.0,0,1,0,1567
24178,0,0,4,1,0,1,0,0,1,28,49000.0,0,1,0,1539
8901,5,20,10,0,0,1,0,1,0,51,90000.0,1,0,0,1766
22572,5,5,5,1,1,1,1,0,0,80,88000.0,0,1,0,1374
28804,5,20,10,0,0,1,0,1,0,51,58000.0,0,1,0,1105
15821,2,10,10,1,1,1,0,1,0,56,62000.0,1,0,0,1557
31461,5,5,5,1,1,1,1,0,0,41,62000.0,0,1,0,1698
20971,5,5,7,1,0,1,1,0,0,88,63000.0,1,0,0,1484
7604,5,5,5,1,1,1,1,0,0,34,37000.0,1,0,0,1551
13386,3,7,7,1,1,1,0,1,0,51,91000.0,1,0,0,1507
12570,0,0,3,1,1,0,0,0,1,53,92000.0,1,0,0,1435
2488,2,10,7,1,0,1,0,1,0,65,105000.0,0,1,0,1731
8919,10,10,7,1,1,0,1,0,0,63,64000.0,1,0,0,1312
1015,5,5,5,1,1,1,1,0,0,70,114000.0,0,1,0,1394
9951,2,10,10,1,1,1,0,1,0,37,32000.0,0,1,0,1752
44144,5,5,5,1,1,1,1,0,0,63,32000.0,0,0,1,1626
14703,10,10,5,1,1,1,1,0,0,58,79000.0,0,1,0,1075
21602,5,20,10,0,0,1,0,1,0,65,100000.0,0,1,0,1621
41454,5,5,5,1,1,1,1,0,0,61,33000.0,1,0,0,1480
21502,10,10,5,1,1,1,1,0,0,50,98000.0,1,0,0,1252
15182,5,5,7,1,0,1,1,0,0,62,110000.0,1,0,0,1519
22911,10,10,7,1,1,0,1,0,0,80,109000.0,1,0,0,1579
35473,5,5,5,1,1,1,1,0,0,88,54000.0,1,0,0,817
38133,10,10,7,1,1,0,1,0,0,81,103000.0,1,0,0,1011
24324,3,7,7,1,1,1,0,1,0,69,79000.0,1,0,0,1559
32467,0,0,3,1,1,0,0,0,1,44,40000.0,0,1,0,1721
26841,5,20,10,0,0,1,0,1,0,83,47000.0,0,1,0,888
32348,3,7,7,1,1,1,0,1,0,57,83000.0,0,1,0,1779
35998,0,0,4,1,0,1,0,0,1,91,90000.0,1,0,0,1532
33443,3,7,7,1,1,1,0,1,0,42,61000.0,0,1,0,1718
40728,2,10,10,1,1,1,0,1,0,72,92000.0,0,1,0,1744
37508,0,0,3,1,1,0,0,0,1,67,68000.0,0,1,0,883
36219,5,5,5,1,1,1,1,0,0,49,50000.0,0,1,0,1469
41456,0,0,4,1,0,1,0,0,1,51,54000.0,0,1,0,1469
14340,0,0,3,1,1,0,0,0,1,36,51000.0,0,1,0,1685
36544,0,0,3,1,1,0,0,0,1,50,106000.0,1,0,0,1120
25255,3,7,7,1,1,1,0,1,0,52,112000.0,1,0,0,1243
7425,2,10,10,1,1,1,0,1,0,47,48000.0,0,0,1,1769
24755,3,7,7,1,1,1,0,1,0,76,76000.0,0,1,0,981
34091,3,7,7,1,1,1,0,1,0,34,48000.0,1,0,0,1270
13286,5,5,5,1,1,1,1,0,0,78,67000.0,1,0,0,1530
43471,10,10,7,1,1,0,1,0,0,66,94000.0,1,0,0,1297
37616,5,20,10,0,0,1,0,1,0,54,48000.0,1,0,0,647
21221,10,10,7,1,1,0,1,0,0,58,74000.0,0,1,0,1494
8735,2,10,7,1,0,1,0,1,0,53,33000.0,0,1,0,1510
20473,2,10,10,1,1,1,0,1,0,79,78000.0,1,0,0,1420
15649,10,10,5,1,1,1,1,0,0,48,94000.0,0,1,0,368
41646,3,7,7,1,1,1,0,1,0,62,85000.0,1,0,0,878
33318,5,20,10,0,0,1,0,1,0,55,45000.0,0,1,0,1549
19760,2,10,7,1,0,1,0,1,0,70,59000.0,1,0,0,1241
3547,5,5,7,1,0,1,1,0,0,21,42000.0,0,1,0,276
21170,10,10,7,1,1,0,1,0,0,33,45000.0,0,1,0,117
23271,5,20,10,0,0,1,0,1,0,33,47000.0,1,0,0,774
4422,5,5,5,1,1,1,1,0,0,72,61000.0,1,0,0,1535
37718,5,5,7,1,0,1,1,0,0,54,90000.0,0,1,0,1434
38085,0,0,3,1,1,0,0,0,1,19,62000.0,0,1,0,1536
24016,5,5,5,1,1,1,1,0,0,49,32000.0,1,0,0,1551
10523,5,20,10,0,0,1,0,1,0,79,74000.0,0,1,0,1639
4045,5,5,5,1,1,1,1,0,0,68,87000.0,0,1,0,1332
792,5,5,7,1,0,1,1,0,0,63,44000.0,1,0,0,1086
22602,2,10,7,1,0,1,0,1,0,44,49000.0,0,1,0,1443
37504,0,0,3,1,1,0,0,0,1,60,60000.0,0,1,0,548
10550,0,0,3,1,1,0,0,0,1,57,54000.0,1,0,0,1240
25055,10,10,7,1,1,0,1,0,0,79,72000.0,1,0,0,1606
5783,3,7,7,1,1,1,0,1,0,68,62000.0,0,1,0,950
36230,2,10,10,1,1,1,0,1,0,41,55000.0,0,1,0,1548
23693,10,10,5,1,1,1,1,0,0,50,47000.0,0,1,0,30
36144,0,0,4,1,0,1,0,0,1,63,93000.0,0,1,0,1181
34110,5,20,10,0,0,1,0,1,0,25,60000.0,1,0,0,1196
32554,2,10,7,1,0,1,0,1,0,57,111000.0,1,0,0,831
6179,2,10,7,1,0,1,0,1,0,33,35000.0,0,1,0,1491
28819,0,0,3,1,1,0,0,0,1,32,45000.0,0,1,0,1361
44405,2,10,7,1,0,1,0,1,0,25,61000.0,0,1,0,1272
39752,10,10,7,1,1,0,1,0,0,53,91000.0,1,0,0,1280
13111,3,7,7,1,1,1,0,1,0,19,39000.0,0,1,0,386
22393,5,5,5,1,1,1,1,0,0,69,67000.0,1,0,0,1634
19942,10,10,5,1,1,1,1,0,0,63,63000.0,1,0,0,1642
37031,2,10,7,1,0,1,0,1,0,61,52000.0,0,1,0,1667
36246,2,10,7,1,0,1,0,1,0,69,47000.0,0,1,0,1078
8910,2,10,10,1,1,1,0,1,0,68,101000.0,1,0,0,813
42463,5,5,7,1,0,1,1,0,0,40,70000.0,0,1,0,1529
22907,5,5,5,1,1,1,1,0,0,28,60000.0,0,1,0,1192
11301,2,10,7,1,0,1,0,1,0,50,87000.0,1,0,0,1738
12832,2,10,7,1,0,1,0,1,0,52,71000.0,0,1,0,1440
2815,2,10,7,1,0,1,0,1,0,58,59000.0,1,0,0,1485
31636,5,5,7,1,0,1,1,0,0,27,73000.0,1,0,0,1048
11565,10,10,7,1,1,0,1,0,0,71,73000.0,1,0,0,806
26337,5,20,10,0,0,1,0,1,0,55,83000.0,1,0,0,1470
31408,2,10,10,1,1,1,0,1,0,93,110000.0,1,0,0,1616
1372,3,7,7,1,1,1,0,1,0,26,62000.0,1,0,0,855
30337,10,10,7,1,1,0,1,0,0,71,86000.0,1,0,0,1081
24002,2,10,10,1,1,1,0,1,0,77,49000.0,0,1,0,1649
37276,10,10,7,1,1,0,1,0,0,47,82000.0,1,0,0,1619
20264,3,7,7,1,1,1,0,1,0,81,40000.0,0,1,0,1549
40897,2,10,7,1,0,1,0,1,0,54,76000.0,1,0,0,1818
38443,0,0,3,1,1,0,0,0,1,50,58000.0,0,1,0,169
37885,3,7,7,1,1,1,0,1,0,48,93000.0,1,0,0,1469
15117,5,5,5,1,1,1,1,0,0,72,47000.0,0,1,0,1654
17685,2,10,10,1,1,1,0,1,0,82,40000.0,0,1,0,1571
7959,0,0,4,1,0,1,0,0,1,49,81000.0,1,0,0,1430
34018,5,20,10,0,0,1,0,1,0,60,100000.0,0,1,0,1594
32903,5,20,10,0,0,1,0,1,0,55,71000.0,1,0,0,1429
29629,5,20,10,0,0,1,0,1,0,33,41000.0,1,0,0,1517
2001,10,10,5,1,1,1,1,0,0,83,59000.0,0,1,0,902
4290,10,10,7,1,1,0,1,0,0,72,39000.0,0,1,0,1503
6063,3,7,7,1,1,1,0,1,0,69,71000.0,0,1,0,1589
39749,10,10,7,1,1,0,1,0,0,47,36000.0,0,1,0,1610
17149,5,5,5,1,1,1,1,0,0,64,71000.0,0,1,0,1091
11489,5,5,7,1,0,1,1,0,0,75,86000.0,1,0,0,739
41088,2,10,7,1,0,1,0,1,0,76,114000.0,1,0,0,738
3947,2,10,10,1,1,1,0,1,0,54,55000.0,0,1,0,1187
26562,2,10,10,1,1,1,0,1,0,60,64000.0,1,0,0,1502
7729,2,10,7,1,0,1,0,1,0,72,100000.0,0,1,0,1789
10704,3,7,7,1,1,1,0,1,0,68,90000.0,0,1,0,1234
26344,5,20,10,0,0,1,0,1,0,73,53000.0,0,1,0,1284
5160,2,10,7,1,0,1,0,1,0,55,62000.0,1,0,0,1780
3622,0,0,3,1,1,0,0,0,1,53,33000.0,0,1,0,1573
43978,10,10,7,1,1,0,1,0,0,59,86000.0,0,0,1,1472
27501,2,10,10,1,1,1,0,1,0,56,63000.0,0,1,0,1591
36777,2,10,10,1,1,1,0,1,0,54,56000.0,0,1,0,1428
36826,3,7,7,1,1,1,0,1,0,27,41000.0,0,1,0,1622
39575,10,10,7,1,1,0,1,0,0,49,95000.0,1,0,0,1187
26336,2,10,10,1,1,1,0,1,0,33,54000.0,0,1,0,1766
33356,10,10,7,1,1,0,1,0,0,54,71000.0,1,0,0,1620
32393,10,10,5,1,1,1,1,0,0,47,53000.0,0,1,0,999
34681,3,7,7,1,1,1,0,1,0,40,69000.0,0,1,0,1067
9020,2,10,7,1,0,1,0,1,0,43,66000.0,0,1,0,1726
15737,5,20,10,0,0,1,0,1,0,33,55000.0,0,1,0,1585
15289,10,10,5,1,1,1,1,0,0,68,37000.0,1,0,0,1524
32215,2,10,10,1,1,1,0,1,0,66,66000.0,0,1,0,912
25799,5,20,10,0,0,1,0,1,0,42,74000.0,0,1,0,1466
23728,5,5,5,1,1,1,1,0,0,22,57000.0,0,1,0,148
5053,2,10,10,1,1,1,0,1,0,35,69000.0,0,1,0,1707
3862,5,5,7,1,0,1,1,0,0,64,45000.0,1,0,0,1609
33444,2,10,10,1,1,1,0,1,0,42,61000.0,0,1,0,1718
15126,0,0,3,1,1,0,0,0,1,67,78000.0,1,0,0,1634
10798,0,0,3,1,1,0,0,0,1,45,65000.0,0,1,0,1694
25610,0,0,3,1,1,0,0,0,1,56,76000.0,1,0,0,871
26037,5,5,5,1,1,1,1,0,0,50,94000.0,1,0,0,797
9166,2,10,10,1,1,1,0,1,0,40,48000.0,0,1,0,1638
37779,10,10,7,1,1,0,1,0,0,52,113000.0,1,0,0,1024
20885,5,20,10,0,0,1,0,1,0,39,60000.0,1,0,0,1261
18934,3,7,7,1,1,1,0,1,0,77,113000.0,1,0,0,1316
1340,3,7,7,1,1,1,0,1,0,29,72000.0,1,0,0,1354
45047,10,10,5,1,1,1,1,0,0,53,70000.0,1,0,0,1736
19528,5,20,10,0,0,1,0,1,0,57,52000.0,1,0,0,1094
4711,5,5,7,1,0,1,1,0,0,65,39000.0,1,0,0,1644
19882,5,5,7,1,0,1,1,0,0,39,32000.0,1,0,0,1503
35667,3,7,7,1,1,1,0,1,0,49,102000.0,1,0,0,1630
2284,2,10,7,1,0,1,0,1,0,66,58000.0,0,1,0,1631
12706,10,10,7,1,1,0,1,0,0,23,34000.0,1,0,0,1435
38906,10,10,5,1,1,1,1,0,0,51,55000.0,0,1,0,189
43028,10,10,5,1,1,1,1,0,0,19,42000.0,0,1,0,866
37497,0,0,3,1,1,0,0,0,1,52,35000.0,0,1,0,1474
4656,5,20,10,0,0,1,0,1,0,64,55000.0,0,1,0,1574
160,0,0,4,1,0,1,0,0,1,65,80000.0,1,0,0,1628
33936,5,20,10,0,0,1,0,1,0,34,50000.0,0,1,0,110
2753,3,7,7,1,1,1,0,1,0,81,70000.0,0,1,0,1038
24914,0,0,3,1,1,0,0,0,1,43,42000.0,0,1,0,1436
5522,0,0,4,1,0,1,0,0,1,19,73000.0,1,0,0,1405
1490,10,10,7,1,1,0,1,0,0,68,68000.0,0,1,0,1497
7385,10,10,5,1,1,1,1,0,0,63,70000.0,0,1,0,823
5046,10,10,7,1,1,0,1,0,0,57,60000.0,1,0,0,172
11577,10,10,7,1,1,0,1,0,0,34,68000.0,0,1,0,1599
27015,3,7,7,1,1,1,0,1,0,62,40000.0,1,0,0,1140
12870,0,0,3,1,1,0,0,0,1,40,99000.0,0,1,0,309
6059,10,10,7,1,1,0,1,0,0,20,49000.0,0,1,0,306
19406,5,5,5,1,1,1,1,0,0,56,100000.0,0,1,0,1691
26073,0,0,4,1,0,1,0,0,1,47,50000.0,0,1,0,1795
39315,5,5,7,1,0,1,1,0,0,24,60000.0,1,0,0,1201
17194,5,5,5,1,1,1,1,0,0,66,90000.0,0,1,0,1108
14741,2,10,7,1,0,1,0,1,0,62,72000.0,1,0,0,1601
23508,2,10,10,1,1,1,0,1,0,60,32000.0,1,0,0,1644
34030,10,10,7,1,1,0,1,0,0,25,61000.0,0,1,0,790
29632,0,0,4,1,0,1,0,0,1,65,93000.0,1,0,0,1817
30177,5,5,7,1,0,1,1,0,0,49,82000.0,1,0,0,1471
28024,2,10,10,1,1,1,0,1,0,61,66000.0,0,1,0,1643
10733,0,0,4,1,0,1,0,0,1,59,89000.0,0,1,0,1437
28580,10,10,7,1,1,0,1,0,0,37,35000.0,1,0,0,1250
41051,3,7,7,1,1,1,0,1,0,52,64000.0,1,0,0,1694
32040,10,10,7,1,1,0,1,0,0,38,66000.0,0,1,0,1670
40765,5,20,10,0,0,1,0,1,0,60,67000.0,0,1,0,1571
3075,3,7,7,1,1,1,0,1,0,38,37000.0,0,0,1,1693
39325,0,0,3,1,1,0,0,0,1,51,39000.0,0,1,0,1596
34251,2,10,7,1,0,1,0,1,0,74,79000.0,1,0,0,1468
6943,2,10,10,1,1,1,0,1,0,46,88000.0,1,0,0,1276
11339,10,10,5,1,1,1,1,0,0,67,104000.0,1,0,0,1470
25918,5,5,7,1,0,1,1,0,0,27,62000.0,0,1,0,1629
10897,2,10,10,1,1,1,0,1,0,61,65000.0,0,1,0,1805
13293,2,10,10,1,1,1,0,1,0,50,63000.0,1,0,0,1625
15686,10,10,5,1,1,1,1,0,0,53,116000.0,1,0,0,1559
13679,5,5,5,1,1,1,1,0,0,56,67000.0,0,1,0,968
21034,10,10,7,1,1,0,1,0,0,49,52000.0,0,1,0,472
9457,5,5,5,1,1,1,1,0,0,19,35000.0,0,1,0,1556
25674,5,20,10,0,0,1,0,1,0,46,63000.0,1,0,0,1304
20783,0,0,4,1,0,1,0,0,1,54,68000.0,0,1,0,979
9556,2,10,7,1,0,1,0,1,0,56,69000.0,1,0,0,1516
18589,5,20,10,0,0,1,0,1,0,54,69000.0,0,1,0,1713
31206,2,10,10,1,1,1,0,1,0,71,82000.0,0,1,0,1310
36734,5,5,7,1,0,1,1,0,0,59,100000.0,1,0,0,1578
17139,0,0,3,1,1,0,0,0,1,76,47000.0,1,0,0,1684
30592,5,5,7,1,0,1,1,0,0,62,35000.0,0,1,0,71
5686,2,10,10,1,1,1,0,1,0,55,56000.0,0,1,0,986
39071,10,10,7,1,1,0,1,0,0,72,46000.0,0,1,0,1317
31310,3,7,7,1,1,1,0,1,0,43,57000.0,1,0,0,1686
22110,2,10,10,1,1,1,0,1,0,71,105000.0,1,0,0,1402
25365,5,20,10,0,0,1,0,1,0,56,49000.0,0,1,0,1542
35465,10,10,7,1,1,0,1,0,0,69,78000.0,0,1,0,1472
14562,5,5,5,1,1,1,1,0,0,74,92000.0,1,0,0,866
35112,5,5,5,1,1,1,1,0,0,84,43000.0,0,1,0,740
18468,2,10,7,1,0,1,0,1,0,45,30000.0,0,1,0,1731
2781,10,10,7,1,1,0,1,0,0,65,80000.0,0,1,0,1677
24433,10,10,7,1,1,0,1,0,0,44,77000.0,0,1,0,1534
28241,10,10,7,1,1,0,1,0,0,62,76000.0,0,1,0,770
23115,5,5,5,1,1,1,1,0,0,21,45000.0,0,0,1,701
14253,0,0,3,1,1,0,0,0,1,57,74000.0,1,0,0,1482
13048,2,10,10,1,1,1,0,1,0,50,86000.0,0,1,0,1493
43064,0,0,3,1,1,0,0,0,1,43,33000.0,0,1,0,1760
5817,5,5,5,1,1,1,1,0,0,44,51000.0,0,1,0,1673
38015,10,10,5,1,1,1,1,0,0,57,95000.0,1,0,0,1467
41873,5,5,5,1,1,1,1,0,0,55,41000.0,1,0,0,1250
14433,5,5,7,1,0,1,1,0,0,72,37000.0,0,1,0,1477
267,5,5,5,1,1,1,1,0,0,51,66000.0,0,1,0,810
24878,5,5,5,1,1,1,1,0,0,40,49000.0,0,1,0,1475
25990,10,10,5,1,1,1,1,0,0,38,35000.0,1,0,0,656
19707,10,10,5,1,1,1,1,0,0,58,79000.0,1,0,0,748
25364,0,0,4,1,0,1,0,0,1,56,49000.0,0,1,0,1542
32074,5,5,5,1,1,1,1,0,0,44,74000.0,1,0,0,1241
28930,3,7,7,1,1,1,0,1,0,77,66000.0,0,1,0,439
42932,10,10,7,1,1,0,1,0,0,73,88000.0,1,0,0,992
10996,0,0,3,1,1,0,0,0,1,68,37000.0,0,1,0,1307
17745,2,10,7,1,0,1,0,1,0,53,104000.0,1,0,0,1229
19240,0,0,4,1,0,1,0,0,1,54,78000.0,0,1,0,1603
25633,5,5,5,1,1,1,1,0,0,51,89000.0,0,1,0,1668
40971,5,5,7,1,0,1,1,0,0,21,59000.0,1,0,0,843
29612,10,10,5,1,1,1,1,0,0,33,41000.0,1,0,0,1514
30805,2,10,7,1,0,1,0,1,0,75,89000.0,1,0,0,1612
24049,2,10,7,1,0,1,0,1,0,77,46000.0,1,0,0,1626
42945,2,10,7,1,0,1,0,1,0,58,54000.0,1,0,0,1692
103,10,10,7,1,1,0,1,0,0,59,103000.0,1,0,0,1110
20825,2,10,10,1,1,1,0,1,0,20,75000.0,0,1,0,1733
14008,10,10,7,1,1,0,1,0,0,60,56000.0,0,1,0,1085
6589,5,5,5,1,1,1,1,0,0,57,55000.0,1,0,0,1313
39362,10,10,5,1,1,1,1,0,0,36,59000.0,0,1,0,1491
29855,0,0,4,1,0,1,0,0,1,65,65000.0,1,0,0,1216
30300,0,0,3,1,1,0,0,0,1,68,64000.0,1,0,0,1616
24346,0,0,3,1,1,0,0,0,1,26,39000.0,0,1,0,648
29439,2,10,7,1,0,1,0,1,0,47,77000.0,0,1,0,1658
2614,0,0,4,1,0,1,0,0,1,48,54000.0,1,0,0,1504
22126,3,7,7,1,1,1,0,1,0,57,58000.0,0,1,0,786
24420,5,20,10,0,0,1,0,1,0,62,71000.0,1,0,0,1053
39783,10,10,5,1,1,1,1,0,0,70,91000.0,1,0,0,1803
16081,2,10,10,1,1,1,0,1,0,75,47000.0,0,1,0,1690
15598,10,10,5,1,1,1,1,0,0,83,61000.0,1,0,0,1620
40832,2,10,7,1,0,1,0,1,0,52,38000.0,0,1,0,1737
4778,2,10,10,1,1,1,0,1,0,52,89000.0,0,1,0,1118
13105,0,0,3,1,1,0,0,0,1,51,65000.0,0,1,0,1797
16738,5,20,10,0,0,1,0,1,0,52,51000.0,0,1,0,1805
35925,5,5,5,1,1,1,1,0,0,53,56000.0,0,1,0,1639
37909,0,0,4,1,0,1,0,0,1,86,115000.0,1,0,0,932
36982,3,7,7,1,1,1,0,1,0,74,102000.0,1,0,0,942
28820,10,10,7,1,1,0,1,0,0,59,92000.0,1,0,0,1271
8627,2,10,10,1,1,1,0,1,0,51,79000.0,0,1,0,292
3202,5,5,5,1,1,1,1,0,0,51,73000.0,0,1,0,1465
16098,5,5,5,1,1,1,1,0,0,29,64000.0,1,0,0,1687
27345,2,10,10,1,1,1,0,1,0,18,72000.0,0,1,0,1474
40157,10,10,5,1,1,1,1,0,0,66,83000.0,0,1,0,963
40004,5,5,5,1,1,1,1,0,0,23,48000.0,0,1,0,1809
31012,2,10,10,1,1,1,0,1,0,42,38000.0,0,1,0,1646
1903,5,5,7,1,0,1,1,0,0,77,109000.0,1,0,0,1031
40211,0,0,3,1,1,0,0,0,1,40,62000.0,0,1,0,861
14293,10,10,5,1,1,1,1,0,0,44,78000.0,1,0,0,1666
10781,10,10,7,1,1,0,1,0,0,66,62000.0,1,0,0,1631
14490,5,5,7,1,0,1,1,0,0,56,85000.0,1,0,0,1772
32414,5,5,7,1,0,1,1,0,0,32,47000.0,0,1,0,641
9788,2,10,7,1,0,1,0,1,0,39,61000.0,0,1,0,933
14801,5,5,5,1,1,1,1,0,0,63,61000.0,0,1,0,1596
41401,5,5,7,1,0,1,1,0,0,58,73000.0,1,0,0,1284
1254,2,10,10,1,1,1,0,1,0,48,53000.0,1,0,0,1173
32680,0,0,4,1,0,1,0,0,1,61,63000.0,0,1,0,1352
12906,5,20,10,0,0,1,0,1,0,19,59000.0,0,1,0,1737
1210,0,0,3,1,1,0,0,0,1,58,116000.0,1,0,0,1237
22250,2,10,10,1,1,1,0,1,0,46,82000.0,1,0,0,330
11460,2,10,10,1,1,1,0,1,0,34,58000.0,1,0,0,342
10789,0,0,3,1,1,0,0,0,1,53,31000.0,0,1,0,1217
25993,5,5,5,1,1,1,1,0,0,100,118000.0,1,0,0,1499
26986,10,10,7,1,1,0,1,0,0,72,54000.0,0,1,0,1781
42529,3,7,7,1,1,1,0,1,0,36,31000.0,1,0,0,249
33424,3,7,7,1,1,1,0,1,0,49,32000.0,0,1,0,966
40308,2,10,10,1,1,1,0,1,0,25,50000.0,1,0,0,1424
5218,5,5,7,1,0,1,1,0,0,57,47000.0,0,1,0,1466
39456,10,10,7,1,1,0,1,0,0,69,33000.0,1,0,0,1454
37436,0,0,3,1,1,0,0,0,1,34,38000.0,0,1,0,1413
4665,5,20,10,0,0,1,0,1,0,58,77000.0,1,0,0,1596
27251,0,0,3,1,1,0,0,0,1,55,32000.0,1,0,0,1627
7706,2,10,7,1,0,1,0,1,0,58,84000.0,0,1,0,1822
41935,5,5,7,1,0,1,1,0,0,33,42000.0,0,1,0,792
6486,0,0,4,1,0,1,0,0,1,24,50000.0,0,1,0,1612
305,0,0,4,1,0,1,0,0,1,46,59000.0,1,0,0,1505
19778,5,5,7,1,0,1,1,0,0,80,85000.0,1,0,0,979
39812,0,0,3,1,1,0,0,0,1,56,89000.0,1,0,0,1304
31210,10,10,5,1,1,1,1,0,0,50,63000.0,0,1,0,1007
10950,0,0,4,1,0,1,0,0,1,33,66000.0,0,1,0,1613
5363,0,0,4,1,0,1,0,0,1,74,85000.0,0,1,0,1299
25900,10,10,5,1,1,1,1,0,0,66,49000.0,0,1,0,909
22900,10,10,5,1,1,1,1,0,0,65,112000.0,1,0,0,1473
32039,5,5,5,1,1,1,1,0,0,83,97000.0,1,0,0,1236
20980,2,10,7,1,0,1,0,1,0,59,31000.0,0,1,0,739
4138,5,20,10,0,0,1,0,1,0,57,95000.0,1,0,0,1532
39238,5,5,7,1,0,1,1,0,0,62,39000.0,0,1,0,1687
35141,5,5,5,1,1,1,1,0,0,27,58000.0,0,1,0,866
40019,10,10,7,1,1,0,1,0,0,54,109000.0,1,0,0,1685
3394,5,20,10,0,0,1,0,1,0,60,99000.0,1,0,0,1206
43048,2,10,10,1,1,1,0,1,0,60,115000.0,0,1,0,915
2701,2,10,10,1,1,1,0,1,0,68,31000.0,0,1,0,1504
26781,5,5,7,1,0,1,1,0,0,82,31000.0,0,1,0,1771
28956,3,7,7,1,1,1,0,1,0,68,97000.0,0,1,0,524
22311,5,5,7,1,0,1,1,0,0,44,41000.0,1,0,0,1756
28464,10,10,5,1,1,1,1,0,0,52,53000.0,0,1,0,1814
