,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member,Y
44130,5,5,5,1,1,1,1,0,0,72,104000.0,1,0,0,762,0
44131,10,10,7,1,1,0,1,0,0,67,38000.0,1,0,0,806,0
44132,0,0,4,1,0,1,0,0,1,67,38000.0,1,0,0,806,0
44133,5,5,7,1,0,1,1,0,0,67,38000.0,1,0,0,806,0
44134,5,20,10,0,0,1,0,1,0,67,38000.0,1,0,0,806,0
44135,2,10,7,1,0,1,0,1,0,67,38000.0,1,0,0,806,0
44136,0,0,4,1,0,1,0,0,1,19,62000.0,1,0,0,1097,0
44137,3,7,7,1,1,1,0,1,0,19,62000.0,1,0,0,1097,0
44138,0,0,4,1,0,1,0,0,1,20,35000.0,1,0,0,1467,0
44139,5,20,10,0,0,1,0,1,0,20,35000.0,1,0,0,1467,0
44140,5,5,5,1,1,1,1,0,0,20,35000.0,1,0,0,1467,0
44141,2,10,7,1,0,1,0,1,0,20,35000.0,1,0,0,1467,0
44142,10,10,7,1,1,0,1,0,0,63,32000.0,0,0,1,1626,0
44143,10,10,5,1,1,1,1,0,0,63,32000.0,0,0,1,1626,0
44144,5,5,5,1,1,1,1,0,0,63,32000.0,0,0,1,1626,0
44145,10,10,7,1,1,0,1,0,0,53,91000.0,1,0,0,1268,0
44146,5,5,7,1,0,1,1,0,0,53,91000.0,1,0,0,1268,0
44147,2,10,7,1,0,1,0,1,0,53,91000.0,1,0,0,1268,0
44148,0,0,4,1,0,1,0,0,1,28,62000.0,0,1,0,670,0
44149,2,10,10,1,1,1,0,1,0,28,62000.0,0,1,0,670,0
44150,2,10,7,1,0,1,0,1,0,28,62000.0,0,1,0,670,0
44151,0,0,4,1,0,1,0,0,1,58,67000.0,0,1,0,250,0
44152,5,5,7,1,0,1,1,0,0,58,67000.0,0,1,0,250,0
44153,2,10,10,1,1,1,0,1,0,58,67000.0,0,1,0,250,0
44154,5,5,5,1,1,1,1,0,0,58,67000.0,0,1,0,250,0
44155,2,10,10,1,1,1,0,1,0,37,57000.0,1,0,0,1743,0
44156,5,5,5,1,1,1,1,0,0,37,57000.0,1,0,0,1743,0
44157,2,10,7,1,0,1,0,1,0,37,57000.0,1,0,0,1743,0
44158,10,10,5,1,1,1,1,0,0,47,56000.0,0,1,0,1312,0
44159,5,5,7,1,0,1,1,0,0,47,56000.0,0,1,0,1312,0
44160,0,0,3,1,1,0,0,0,1,47,56000.0,0,1,0,1312,0
44161,10,10,5,1,1,1,1,0,0,58,37000.0,1,0,0,1552,0
44162,5,5,7,1,0,1,1,0,0,58,37000.0,1,0,0,1552,0
44163,5,20,10,0,0,1,0,1,0,58,37000.0,1,0,0,1552,0
44164,10,10,7,1,1,0,1,0,0,23,47000.0,0,1,0,1534,0
44165,3,7,7,1,1,1,0,1,0,23,47000.0,0,1,0,1534,0
44166,10,10,7,1,1,0,1,0,0,56,73000.0,0,1,0,1636,0
44167,0,0,4,1,0,1,0,0,1,56,73000.0,0,1,0,1636,0
44168,0,0,3,1,1,0,0,0,1,56,73000.0,0,1,0,1636,0
44169,2,10,7,1,0,1,0,1,0,56,73000.0,0,1,0,1636,0
44170,0,0,4,1,0,1,0,0,1,45,64000.0,1,0,0,1358,0
44171,2,10,10,1,1,1,0,1,0,45,64000.0,1,0,0,1358,0
44172,0,0,3,1,1,0,0,0,1,45,64000.0,1,0,0,1358,0
44173,2,10,7,1,0,1,0,1,0,45,64000.0,1,0,0,1358,0
44174,10,10,7,1,1,0,1,0,0,73,80000.0,1,0,0,1335,0
44175,2,10,7,1,0,1,0,1,0,73,80000.0,1,0,0,1335,0
44176,0,0,3,1,1,0,0,0,1,20,71000.0,0,1,0,1603,0
44177,0,0,4,1,0,1,0,0,1,83,56000.0,1,0,0,1667,0
44178,5,5,5,1,1,1,1,0,0,83,56000.0,1,0,0,1667,0
44179,10,10,7,1,1,0,1,0,0,51,48000.0,0,1,0,1504,0
44180,0,0,4,1,0,1,0,0,1,51,48000.0,0,1,0,1504,0
44181,3,7,7,1,1,1,0,1,0,51,48000.0,0,1,0,1504,0
44182,2,10,10,1,1,1,0,1,0,51,48000.0,0,1,0,1504,0
44183,5,5,5,1,1,1,1,0,0,51,48000.0,0,1,0,1504,0
44184,2,10,7,1,0,1,0,1,0,51,48000.0,0,1,0,1504,0
44185,0,0,3,1,1,0,0,0,1,57,53000.0,0,1,0,1774,0
44186,10,10,7,1,1,0,1,0,0,56,30000.0,1,0,0,1533,0
44187,0,0,4,1,0,1,0,0,1,56,30000.0,1,0,0,1533,0
44188,5,5,7,1,0,1,1,0,0,56,30000.0,1,0,0,1533,0
44189,5,20,10,0,0,1,0,1,0,56,30000.0,1,0,0,1533,0
44190,5,5,5,1,1,1,1,0,0,56,30000.0,1,0,0,1533,0
44191,2,10,7,1,0,1,0,1,0,56,30000.0,1,0,0,1533,0
44192,0,0,4,1,0,1,0,0,1,62,37000.0,0,1,0,1147,0
44193,5,20,10,0,0,1,0,1,0,62,37000.0,0,1,0,1147,0
44194,3,7,7,1,1,1,0,1,0,62,37000.0,0,1,0,1147,0
44195,10,10,5,1,1,1,1,0,0,71,98000.0,1,0,0,1572,0
44196,2,10,10,1,1,1,0,1,0,71,98000.0,1,0,0,1572,0
44197,0,0,3,1,1,0,0,0,1,71,98000.0,1,0,0,1572,0
44198,10,10,5,1,1,1,1,0,0,18,54000.0,0,1,0,1437,0
44199,2,10,10,1,1,1,0,1,0,18,54000.0,0,1,0,1437,0
44200,10,10,7,1,1,0,1,0,0,53,90000.0,1,0,0,627,0
44201,2,10,10,1,1,1,0,1,0,53,90000.0,1,0,0,627,0
44202,5,5,5,1,1,1,1,0,0,53,90000.0,1,0,0,627,0
44203,0,0,4,1,0,1,0,0,1,68,92000.0,1,0,0,1765,0
44204,2,10,7,1,0,1,0,1,0,68,92000.0,1,0,0,1765,0
44205,10,10,5,1,1,1,1,0,0,29,41000.0,0,1,0,1310,0
44206,5,20,10,0,0,1,0,1,0,29,41000.0,0,1,0,1310,0
44207,2,10,10,1,1,1,0,1,0,29,41000.0,0,1,0,1310,0
44208,10,10,7,1,1,0,1,0,0,49,52000.0,0,1,0,1418,0
44209,10,10,5,1,1,1,1,0,0,49,52000.0,0,1,0,1418,0
44210,0,0,4,1,0,1,0,0,1,49,52000.0,0,1,0,1418,0
44211,5,5,7,1,0,1,1,0,0,49,91000.0,0,1,0,1410,0
44212,0,0,3,1,1,0,0,0,1,49,91000.0,0,1,0,1410,0
44213,5,20,10,0,0,1,0,1,0,95,51000.0,0,1,0,1822,0
44214,0,0,4,1,0,1,0,0,1,59,95000.0,0,1,0,1553,0
44215,5,5,7,1,0,1,1,0,0,59,95000.0,0,1,0,1553,0
44216,5,20,10,0,0,1,0,1,0,59,95000.0,0,1,0,1553,0
44217,2,10,10,1,1,1,0,1,0,59,95000.0,0,1,0,1553,0
44218,5,5,5,1,1,1,1,0,0,59,95000.0,0,1,0,1553,0
44219,0,0,4,1,0,1,0,0,1,68,57000.0,0,0,1,1542,0
44220,3,7,7,1,1,1,0,1,0,68,57000.0,0,0,1,1542,0
44221,0,0,3,1,1,0,0,0,1,68,57000.0,0,0,1,1542,0
44222,5,5,5,1,1,1,1,0,0,68,57000.0,0,0,1,1542,0
44223,2,10,7,1,0,1,0,1,0,68,57000.0,0,0,1,1542,0
44224,2,10,10,1,1,1,0,1,0,68,100000.0,1,0,0,1566,0
44225,0,0,4,1,0,1,0,0,1,61,57000.0,0,1,0,559,0
44226,5,5,7,1,0,1,1,0,0,61,57000.0,0,1,0,559,0
44227,5,5,5,1,1,1,1,0,0,61,57000.0,0,1,0,559,0
44228,10,10,5,1,1,1,1,0,0,20,63000.0,1,0,0,1547,0
44229,5,20,10,0,0,1,0,1,0,20,63000.0,1,0,0,1547,0
44230,2,10,7,1,0,1,0,1,0,20,63000.0,1,0,0,1547,0
44231,10,10,7,1,1,0,1,0,0,71,44000.0,0,1,0,694,0
44232,0,0,4,1,0,1,0,0,1,71,44000.0,0,1,0,694,0
44233,5,20,10,0,0,1,0,1,0,71,44000.0,0,1,0,694,0
44234,3,7,7,1,1,1,0,1,0,71,44000.0,0,1,0,694,0
44235,0,0,3,1,1,0,0,0,1,71,44000.0,0,1,0,694,0
44236,0,0,4,1,0,1,0,0,1,46,50000.0,1,0,0,1009,0
44237,5,20,10,0,0,1,0,1,0,46,50000.0,1,0,0,1009,0
44238,0,0,3,1,1,0,0,0,1,46,50000.0,1,0,0,1009,0
44239,10,10,7,1,1,0,1,0,0,80,32000.0,0,1,0,1643,0
44240,5,5,7,1,0,1,1,0,0,80,32000.0,0,1,0,1643,0
44241,3,7,7,1,1,1,0,1,0,80,32000.0,0,1,0,1643,0
44242,5,5,5,1,1,1,1,0,0,80,32000.0,0,1,0,1643,0
44243,0,0,4,1,0,1,0,0,1,49,95000.0,1,0,0,1743,0
44244,5,5,5,1,1,1,1,0,0,49,95000.0,1,0,0,1743,0
44245,2,10,7,1,0,1,0,1,0,49,95000.0,1,0,0,1743,0
44246,10,10,7,1,1,0,1,0,0,59,74000.0,1,0,0,891,0
44247,0,0,4,1,0,1,0,0,1,59,74000.0,1,0,0,891,0
44248,3,7,7,1,1,1,0,1,0,59,74000.0,1,0,0,891,0
44249,2,10,7,1,0,1,0,1,0,59,74000.0,1,0,0,891,0
44250,10,10,5,1,1,1,1,0,0,72,60000.0,1,0,0,1501,0
44251,0,0,4,1,0,1,0,0,1,72,60000.0,1,0,0,1501,0
44252,2,10,7,1,0,1,0,1,0,72,60000.0,1,0,0,1501,0
44253,10,10,5,1,1,1,1,0,0,60,66000.0,1,0,0,895,0
44254,5,5,7,1,0,1,1,0,0,60,66000.0,1,0,0,895,0
44255,0,0,3,1,1,0,0,0,1,60,66000.0,1,0,0,895,0
44256,10,10,7,1,1,0,1,0,0,37,70000.0,0,1,0,1494,0
44257,5,20,10,0,0,1,0,1,0,92,39000.0,1,0,0,945,0
44258,10,10,5,1,1,1,1,0,0,81,108000.0,1,0,0,1638,0
44259,5,20,10,0,0,1,0,1,0,81,108000.0,1,0,0,1638,0
44260,3,7,7,1,1,1,0,1,0,81,108000.0,1,0,0,1638,0
44261,0,0,3,1,1,0,0,0,1,81,108000.0,1,0,0,1638,0
44262,0,0,3,1,1,0,0,0,1,71,84000.0,0,1,0,1444,0
44263,5,5,5,1,1,1,1,0,0,71,84000.0,0,1,0,1444,0
44264,10,10,7,1,1,0,1,0,0,57,61000.0,1,0,0,1767,0
44265,10,10,5,1,1,1,1,0,0,57,61000.0,1,0,0,1767,0
44266,5,20,10,0,0,1,0,1,0,57,61000.0,1,0,0,1767,0
44267,3,7,7,1,1,1,0,1,0,57,61000.0,1,0,0,1767,0
44268,0,0,3,1,1,0,0,0,1,57,61000.0,1,0,0,1767,0
44269,10,10,7,1,1,0,1,0,0,53,95000.0,0,1,0,1776,0
44270,10,10,5,1,1,1,1,0,0,53,95000.0,0,1,0,1776,0
44271,5,5,7,1,0,1,1,0,0,53,95000.0,0,1,0,1776,0
44272,3,7,7,1,1,1,0,1,0,53,95000.0,0,1,0,1776,0
44273,0,0,3,1,1,0,0,0,1,53,95000.0,0,1,0,1776,0
44274,5,5,7,1,0,1,1,0,0,50,91000.0,0,1,0,1215,0
44275,0,0,3,1,1,0,0,0,1,50,91000.0,0,1,0,1215,0
44276,10,10,5,1,1,1,1,0,0,52,88000.0,0,1,0,1575,0
44277,0,0,4,1,0,1,0,0,1,52,88000.0,0,1,0,1575,0
44278,5,20,10,0,0,1,0,1,0,52,88000.0,0,1,0,1575,0
44279,2,10,10,1,1,1,0,1,0,52,88000.0,0,1,0,1575,0
44280,2,10,10,1,1,1,0,1,0,36,77000.0,1,0,0,1127,0
44281,0,0,3,1,1,0,0,0,1,36,77000.0,1,0,0,1127,0
44282,0,0,4,1,0,1,0,0,1,68,107000.0,0,1,0,1766,0
44283,3,7,7,1,1,1,0,1,0,68,107000.0,0,1,0,1766,0
44284,2,10,10,1,1,1,0,1,0,68,107000.0,0,1,0,1766,0
44285,0,0,4,1,0,1,0,0,1,62,64000.0,1,0,0,1374,0
44286,2,10,10,1,1,1,0,1,0,62,64000.0,1,0,0,1374,0
44287,10,10,7,1,1,0,1,0,0,37,45000.0,1,0,0,1493,0
44288,10,10,7,1,1,0,1,0,0,32,69000.0,0,1,0,819,0
44289,2,10,7,1,0,1,0,1,0,32,69000.0,0,1,0,819,0
44290,0,0,4,1,0,1,0,0,1,62,63000.0,0,1,0,1253,0
44291,3,7,7,1,1,1,0,1,0,62,63000.0,0,1,0,1253,0
44292,2,10,10,1,1,1,0,1,0,62,63000.0,0,1,0,1253,0
44293,0,0,4,1,0,1,0,0,1,52,31000.0,0,1,0,1460,0
44294,5,5,7,1,0,1,1,0,0,52,31000.0,0,1,0,1460,0
44295,0,0,3,1,1,0,0,0,1,52,31000.0,0,1,0,1460,0
44296,2,10,10,1,1,1,0,1,0,71,110000.0,1,0,0,1460,0
44297,5,5,5,1,1,1,1,0,0,71,110000.0,1,0,0,1460,0
44298,2,10,7,1,0,1,0,1,0,71,110000.0,1,0,0,1460,0
44299,2,10,7,1,0,1,0,1,0,56,72000.0,0,1,0,1445,0
44300,10,10,7,1,1,0,1,0,0,40,75000.0,1,0,0,1658,0
44301,5,5,7,1,0,1,1,0,0,40,75000.0,1,0,0,1658,0
44302,2,10,10,1,1,1,0,1,0,40,75000.0,1,0,0,1658,0
44303,0,0,4,1,0,1,0,0,1,37,67000.0,0,1,0,1480,0
44304,3,7,7,1,1,1,0,1,0,37,67000.0,0,1,0,1480,0
44305,10,10,7,1,1,0,1,0,0,45,70000.0,1,0,0,1785,0
44306,0,0,4,1,0,1,0,0,1,45,70000.0,1,0,0,1785,0
44307,3,7,7,1,1,1,0,1,0,45,70000.0,1,0,0,1785,0
44308,10,10,7,1,1,0,1,0,0,65,91000.0,0,1,0,1685,0
44309,2,10,7,1,0,1,0,1,0,65,91000.0,0,1,0,1685,0
44310,0,0,4,1,0,1,0,0,1,77,79000.0,0,1,0,707,0
44311,5,20,10,0,0,1,0,1,0,77,79000.0,0,1,0,707,0
44312,0,0,4,1,0,1,0,0,1,92,38000.0,0,1,0,1655,0
44313,5,20,10,0,0,1,0,1,0,92,38000.0,0,1,0,1655,0
44314,5,5,5,1,1,1,1,0,0,92,38000.0,0,1,0,1655,0
44315,0,0,4,1,0,1,0,0,1,49,104000.0,1,0,0,1484,0
44316,5,5,7,1,0,1,1,0,0,49,104000.0,1,0,0,1484,0
44317,3,7,7,1,1,1,0,1,0,49,104000.0,1,0,0,1484,0
44318,2,10,10,1,1,1,0,1,0,49,104000.0,1,0,0,1484,0
44319,10,10,7,1,1,0,1,0,0,78,50000.0,0,1,0,1409,0
44320,2,10,10,1,1,1,0,1,0,78,50000.0,0,1,0,1409,0
44321,0,0,3,1,1,0,0,0,1,78,50000.0,0,1,0,1409,0
44322,10,10,7,1,1,0,1,0,0,68,108000.0,0,1,0,1463,0
44323,2,10,10,1,1,1,0,1,0,68,108000.0,0,1,0,1463,0
44324,2,10,7,1,0,1,0,1,0,68,108000.0,0,1,0,1463,0
44325,10,10,7,1,1,0,1,0,0,59,64000.0,0,1,0,1676,0
44326,5,20,10,0,0,1,0,1,0,59,64000.0,0,1,0,1676,0
44327,2,10,10,1,1,1,0,1,0,59,64000.0,0,1,0,1676,0
44328,5,5,5,1,1,1,1,0,0,59,64000.0,0,1,0,1676,0
44329,5,5,7,1,0,1,1,0,0,47,40000.0,0,1,0,1511,0
44330,5,20,10,0,0,1,0,1,0,47,40000.0,0,1,0,1511,0
44331,2,10,10,1,1,1,0,1,0,47,40000.0,0,1,0,1511,0
44332,2,10,7,1,0,1,0,1,0,47,40000.0,0,1,0,1511,0
44333,3,7,7,1,1,1,0,1,0,76,74000.0,0,1,0,1531,0
44334,2,10,7,1,0,1,0,1,0,76,74000.0,0,1,0,1531,0
44335,10,10,7,1,1,0,1,0,0,54,78000.0,0,1,0,1742,0
44336,0,0,4,1,0,1,0,0,1,54,78000.0,0,1,0,1742,0
44337,3,7,7,1,1,1,0,1,0,54,78000.0,0,1,0,1742,0
44338,5,5,7,1,0,1,1,0,0,68,93000.0,0,1,0,39,0
44339,2,10,10,1,1,1,0,1,0,68,93000.0,0,1,0,39,0
44340,10,10,5,1,1,1,1,0,0,39,56000.0,0,1,0,613,0
44341,5,5,7,1,0,1,1,0,0,39,56000.0,0,1,0,613,0
44342,2,10,10,1,1,1,0,1,0,39,56000.0,0,1,0,613,0
44343,2,10,7,1,0,1,0,1,0,39,56000.0,0,1,0,613,0
44344,10,10,5,1,1,1,1,0,0,52,87000.0,0,0,1,1725,0
44345,0,0,4,1,0,1,0,0,1,52,87000.0,0,0,1,1725,0
44346,2,10,10,1,1,1,0,1,0,52,87000.0,0,0,1,1725,0
44347,0,0,3,1,1,0,0,0,1,57,40000.0,0,1,0,1076,0
44348,10,10,5,1,1,1,1,0,0,59,91000.0,1,0,0,1155,0
44349,0,0,4,1,0,1,0,0,1,59,91000.0,1,0,0,1155,0
44350,5,5,7,1,0,1,1,0,0,59,91000.0,1,0,0,1155,0
44351,3,7,7,1,1,1,0,1,0,59,91000.0,1,0,0,1155,0
44352,3,7,7,1,1,1,0,1,0,67,110000.0,1,0,0,1337,0
44353,0,0,3,1,1,0,0,0,1,67,110000.0,1,0,0,1337,0
44354,5,5,5,1,1,1,1,0,0,67,110000.0,1,0,0,1337,0
44355,2,10,7,1,0,1,0,1,0,67,110000.0,1,0,0,1337,0
44356,0,0,4,1,0,1,0,0,1,79,105000.0,1,0,0,1430,0
44357,2,10,10,1,1,1,0,1,0,79,105000.0,1,0,0,1430,0
44358,5,5,5,1,1,1,1,0,0,79,105000.0,1,0,0,1430,0
44359,5,5,7,1,0,1,1,0,0,47,53000.0,0,1,0,1469,0
44360,5,20,10,0,0,1,0,1,0,47,53000.0,0,1,0,1469,0
44361,2,10,10,1,1,1,0,1,0,47,53000.0,0,1,0,1469,0
44362,10,10,7,1,1,0,1,0,0,52,94000.0,0,1,0,871,0
44363,2,10,10,1,1,1,0,1,0,52,94000.0,0,1,0,871,0
44364,0,0,3,1,1,0,0,0,1,52,94000.0,0,1,0,871,0
44365,2,10,7,1,0,1,0,1,0,52,94000.0,0,1,0,871,0
44366,10,10,5,1,1,1,1,0,0,59,48000.0,0,1,0,1396,0
44367,0,0,4,1,0,1,0,0,1,59,48000.0,0,1,0,1396,0
44368,5,20,10,0,0,1,0,1,0,59,48000.0,0,1,0,1396,0
44369,0,0,4,1,0,1,0,0,1,46,100000.0,1,0,0,1482,0
44370,5,5,7,1,0,1,1,0,0,46,100000.0,1,0,0,1482,0
44371,2,10,10,1,1,1,0,1,0,46,100000.0,1,0,0,1482,0
44372,0,0,3,1,1,0,0,0,1,46,100000.0,1,0,0,1482,0
44373,10,10,7,1,1,0,1,0,0,55,60000.0,0,1,0,1558,0
44374,3,7,7,1,1,1,0,1,0,55,60000.0,0,1,0,1558,0
44375,2,10,10,1,1,1,0,1,0,55,60000.0,0,1,0,1558,0
44376,2,10,7,1,0,1,0,1,0,55,60000.0,0,1,0,1558,0
44377,10,10,7,1,1,0,1,0,0,61,48000.0,0,1,0,1673,0
44378,5,5,7,1,0,1,1,0,0,61,48000.0,0,1,0,1673,0
44379,5,20,10,0,0,1,0,1,0,61,48000.0,0,1,0,1673,0
44380,10,10,7,1,1,0,1,0,0,29,59000.0,0,1,0,49,0
44381,5,20,10,0,0,1,0,1,0,29,59000.0,0,1,0,49,0
44382,2,10,10,1,1,1,0,1,0,29,59000.0,0,1,0,49,0
44383,0,0,3,1,1,0,0,0,1,29,59000.0,0,1,0,49,0
44384,5,5,5,1,1,1,1,0,0,29,59000.0,0,1,0,49,0
44385,2,10,7,1,0,1,0,1,0,29,59000.0,0,1,0,49,0
44386,10,10,7,1,1,0,1,0,0,53,42000.0,1,0,0,1310,0
44387,10,10,5,1,1,1,1,0,0,53,42000.0,1,0,0,1310,0
44388,5,20,10,0,0,1,0,1,0,53,42000.0,1,0,0,1310,0
44389,3,7,7,1,1,1,0,1,0,62,84000.0,1,0,0,1552,0
44390,0,0,3,1,1,0,0,0,1,62,84000.0,1,0,0,1552,0
44391,10,10,7,1,1,0,1,0,0,81,66000.0,0,1,0,328,0
44392,10,10,5,1,1,1,1,0,0,81,66000.0,0,1,0,328,0
44393,3,7,7,1,1,1,0,1,0,81,66000.0,0,1,0,328,0
44394,0,0,3,1,1,0,0,0,1,81,66000.0,0,1,0,328,0
44395,10,10,7,1,1,0,1,0,0,65,89000.0,1,0,0,1496,0
44396,0,0,4,1,0,1,0,0,1,65,89000.0,1,0,0,1496,0
44397,5,20,10,0,0,1,0,1,0,65,89000.0,1,0,0,1496,0
44398,3,7,7,1,1,1,0,1,0,65,89000.0,1,0,0,1496,0
44399,0,0,3,1,1,0,0,0,1,65,89000.0,1,0,0,1496,0
44400,5,20,10,0,0,1,0,1,0,78,80000.0,1,0,0,846,0
44401,5,5,5,1,1,1,1,0,0,78,80000.0,1,0,0,846,0
44402,10,10,5,1,1,1,1,0,0,25,61000.0,0,1,0,1272,0
44403,5,5,7,1,0,1,1,0,0,25,61000.0,0,1,0,1272,0
44404,5,5,5,1,1,1,1,0,0,25,61000.0,0,1,0,1272,0
44405,2,10,7,1,0,1,0,1,0,25,61000.0,0,1,0,1272,0
44406,5,20,10,0,0,1,0,1,0,62,69000.0,0,1,0,1447,0
44407,3,7,7,1,1,1,0,1,0,62,69000.0,0,1,0,1447,0
44408,2,10,10,1,1,1,0,1,0,62,69000.0,0,1,0,1447,0
44409,0,0,3,1,1,0,0,0,1,62,69000.0,0,1,0,1447,0
44410,10,10,5,1,1,1,1,0,0,43,68000.0,0,1,0,1475,0
44411,5,20,10,0,0,1,0,1,0,43,68000.0,0,1,0,1475,0
44412,3,7,7,1,1,1,0,1,0,43,68000.0,0,1,0,1475,0
44413,2,10,7,1,0,1,0,1,0,43,68000.0,0,1,0,1475,0
44414,10,10,5,1,1,1,1,0,0,56,49000.0,0,1,0,555,0
44415,5,5,7,1,0,1,1,0,0,56,49000.0,0,1,0,555,0
44416,5,5,5,1,1,1,1,0,0,56,49000.0,0,1,0,555,0
44417,0,0,4,1,0,1,0,0,1,75,76000.0,1,0,0,1493,0
44418,2,10,7,1,0,1,0,1,0,75,76000.0,1,0,0,1493,0
44419,0,0,3,1,1,0,0,0,1,45,66000.0,0,1,0,222,0
44420,5,5,5,1,1,1,1,0,0,45,66000.0,0,1,0,222,0
44421,2,10,7,1,0,1,0,1,0,45,66000.0,0,1,0,222,0
44422,10,10,5,1,1,1,1,0,0,67,35000.0,0,1,0,1031,0
44423,0,0,3,1,1,0,0,0,1,67,35000.0,0,1,0,1031,0
44424,10,10,7,1,1,0,1,0,0,79,90000.0,1,0,0,1805,0
44425,2,10,10,1,1,1,0,1,0,79,90000.0,1,0,0,1805,0
44426,0,0,3,1,1,0,0,0,1,79,90000.0,1,0,0,1805,0
44427,2,10,7,1,0,1,0,1,0,79,90000.0,1,0,0,1805,0
44428,10,10,7,1,1,0,1,0,0,68,50000.0,0,1,0,969,0
44429,10,10,5,1,1,1,1,0,0,68,50000.0,0,1,0,969,0
44430,0,0,4,1,0,1,0,0,1,68,50000.0,0,1,0,969,0
44431,2,10,10,1,1,1,0,1,0,68,50000.0,0,1,0,969,0
44432,0,0,3,1,1,0,0,0,1,68,50000.0,0,1,0,969,0
44433,5,5,5,1,1,1,1,0,0,68,50000.0,0,1,0,969,0
44434,10,10,7,1,1,0,1,0,0,81,92000.0,1,0,0,1156,0
44435,5,20,10,0,0,1,0,1,0,81,92000.0,1,0,0,1156,0
44436,10,10,7,1,1,0,1,0,0,62,85000.0,1,0,0,1716,0
44437,0,0,4,1,0,1,0,0,1,62,85000.0,1,0,0,1716,0
44438,5,5,7,1,0,1,1,0,0,62,85000.0,1,0,0,1716,0
44439,2,10,10,1,1,1,0,1,0,62,85000.0,1,0,0,1716,0
44440,5,20,10,0,0,1,0,1,0,50,42000.0,0,1,0,1465,0
44441,3,7,7,1,1,1,0,1,0,50,42000.0,0,1,0,1465,0
44442,5,5,5,1,1,1,1,0,0,50,42000.0,0,1,0,1465,0
44443,0,0,4,1,0,1,0,0,1,42,86000.0,0,1,0,1728,0
44444,2,10,10,1,1,1,0,1,0,42,86000.0,0,1,0,1728,0
44445,5,5,5,1,1,1,1,0,0,42,86000.0,0,1,0,1728,0
44446,10,10,7,1,1,0,1,0,0,63,111000.0,1,0,0,1102,0
44447,10,10,5,1,1,1,1,0,0,55,76000.0,0,0,1,1375,0
44448,3,7,7,1,1,1,0,1,0,55,76000.0,0,0,1,1375,0
44449,5,5,7,1,0,1,1,0,0,101,43000.0,1,0,0,1528,0
44450,2,10,7,1,0,1,0,1,0,101,43000.0,1,0,0,1528,0
44451,10,10,7,1,1,0,1,0,0,25,52000.0,0,1,0,686,0
44452,3,7,7,1,1,1,0,1,0,25,52000.0,0,1,0,686,0
44453,2,10,10,1,1,1,0,1,0,25,52000.0,0,1,0,686,0
44454,0,0,3,1,1,0,0,0,1,25,52000.0,0,1,0,686,0
44455,5,5,5,1,1,1,1,0,0,25,52000.0,0,1,0,686,0
44456,0,0,4,1,0,1,0,0,1,39,38000.0,1,0,0,1214,0
44457,5,20,10,0,0,1,0,1,0,39,38000.0,1,0,0,1214,0
44458,3,7,7,1,1,1,0,1,0,39,38000.0,1,0,0,1214,0
44459,2,10,10,1,1,1,0,1,0,39,38000.0,1,0,0,1214,0
44460,2,10,7,1,0,1,0,1,0,39,38000.0,1,0,0,1214,0
44461,10,10,7,1,1,0,1,0,0,28,37000.0,0,1,0,1690,0
44462,2,10,10,1,1,1,0,1,0,28,37000.0,0,1,0,1690,0
44463,0,0,3,1,1,0,0,0,1,28,37000.0,0,1,0,1690,0
44464,0,0,4,1,0,1,0,0,1,65,74000.0,0,1,0,1316,0
44465,5,5,7,1,0,1,1,0,0,65,74000.0,0,1,0,1316,0
44466,2,10,10,1,1,1,0,1,0,65,74000.0,0,1,0,1316,0
44467,10,10,7,1,1,0,1,0,0,66,120000.0,0,1,0,979,0
44468,0,0,4,1,0,1,0,0,1,66,120000.0,0,1,0,979,0
44469,0,0,3,1,1,0,0,0,1,66,120000.0,0,1,0,979,0
44470,5,5,5,1,1,1,1,0,0,66,120000.0,0,1,0,979,0
44471,2,10,7,1,0,1,0,1,0,66,120000.0,0,1,0,979,0
44472,0,0,4,1,0,1,0,0,1,53,67000.0,0,1,0,1747,0
44473,5,5,7,1,0,1,1,0,0,53,67000.0,0,1,0,1747,0
44474,3,7,7,1,1,1,0,1,0,53,67000.0,0,1,0,1747,0
44475,2,10,7,1,0,1,0,1,0,53,67000.0,0,1,0,1747,0
44476,10,10,7,1,1,0,1,0,0,66,53000.0,0,1,0,1195,0
44477,3,7,7,1,1,1,0,1,0,66,53000.0,0,1,0,1195,0
44478,2,10,7,1,0,1,0,1,0,66,53000.0,0,1,0,1195,0
44479,0,0,4,1,0,1,0,0,1,30,42000.0,0,1,0,885,0
44480,5,20,10,0,0,1,0,1,0,30,42000.0,0,1,0,885,0
44481,0,0,4,1,0,1,0,0,1,66,71000.0,0,1,0,1088,0
44482,5,20,10,0,0,1,0,1,0,66,71000.0,0,1,0,1088,0
44483,3,7,7,1,1,1,0,1,0,66,71000.0,0,1,0,1088,0
44484,2,10,10,1,1,1,0,1,0,66,71000.0,0,1,0,1088,0
44485,2,10,7,1,0,1,0,1,0,66,71000.0,0,1,0,1088,0
44486,10,10,7,1,1,0,1,0,0,72,109000.0,1,0,0,1516,0
44487,0,0,4,1,0,1,0,0,1,72,109000.0,1,0,0,1516,0
44488,3,7,7,1,1,1,0,1,0,72,109000.0,1,0,0,1516,0
